beta_0,beta_1,beta_2,sample_size,dist
-1.0334378741763464,-2.0295054421018572,2.110772453038351,15,normal
0.7660957101557391,-3.7392745649739623,1.9605533046749724,15,normal
4.45395667809127,-2.478637521434596,1.6994717761149856,15,normal
3.9744840825191634,-3.416646348289081,1.865459943991604,15,normal
-0.8733378437168389,-2.418007408409998,2.117448954504005,15,normal
4.875922548199579,-2.0315678960299772,1.7757046021277756,15,normal
1.0907236473412767,-3.1678948222288787,1.9761015598441196,15,normal
1.0693808170616057,-2.847301965290167,2.0805917098732527,15,normal
-0.8705960338697663,-3.0742411375756795,2.059555138967009,15,normal
1.4898582074224684,-3.4112951315739255,1.8947680557553026,15,normal
-0.8153590214219404,-2.9532542225734946,2.400624580666336,15,normal
-1.842388324663963,-2.485047185279497,2.2787062453647047,15,normal
2.1184692263391995,-2.4502434596230516,2.0528612666209503,15,normal
-0.7650564098009922,-2.890364833885117,2.12593979769229,15,normal
3.4089157308405746,-2.463069196111943,1.6572999526955834,15,normal
-1.7766067432231756,-3.211394853559036,2.1547117953472523,15,normal
0.7697307327879384,-2.3780720384799166,2.0772741101217083,15,normal
-0.2848858752661001,-2.798358895962082,2.0181637906357355,15,normal
3.7641374804190937,-3.1029225105956515,1.9013257028520796,15,normal
2.1803090956492963,-2.947600114981643,2.0446103529286934,15,normal
0.02062793604722457,-3.8641915297686786,2.013898675498157,15,normal
0.9610787378877919,-2.4695404658232984,2.0484610584595986,15,normal
0.26733755487890254,-3.511194327038365,2.125167753806746,15,normal
-0.9893675184453823,-3.3650072701159024,2.067946840472314,15,normal
0.09551595995187467,-3.66787522428488,2.206770826481596,15,normal
1.1877344085951098,-3.7036875925820394,2.1032443841069073,15,normal
0.7826546673836403,-4.374885762436999,1.9948529224466696,15,normal
5.321716384129142,-3.4145115853401236,1.6420882619576669,15,normal
3.621115426647208,-2.8188513750858877,1.7838765955004363,15,normal
1.9088721472773527,-3.067226528958319,1.9946194299953666,15,normal
2.7543592326651014,-3.02909590043111,1.8224445128324216,15,normal
1.7964678735219755,-2.669252252577541,2.1165148944073016,15,normal
-1.284899446543191,-3.276736040336177,2.029360468106835,15,normal
1.2554263030565749,-3.0698667663781136,2.1924565543703425,15,normal
0.8145786776911703,-3.5557250752887164,2.229556241967722,15,normal
2.2682241097307347,-3.506147928564529,1.967735964480406,15,normal
1.3334264774230375,-3.5143309442663124,1.856750757387046,15,normal
-1.035809337389931,-2.530490711703509,2.220009385524841,15,normal
-1.8590825255040695,-2.3503594719861853,2.356781771694835,15,normal
2.2743580707937365,-2.538987692992779,2.0236580399896256,15,normal
2.2308794622674317,-2.6393430016403885,2.028161649300922,15,normal
-0.3607528692322346,-2.843649522369823,2.0142678443395705,15,normal
-0.46256261742340365,-2.1838323642931905,2.0376822973070223,15,normal
2.7768648700773357,-2.612032833127077,1.8601366893300566,15,normal
2.009221806008009,-2.6277004811470728,1.7286261325454588,15,normal
-0.10067012089887362,-2.3437574334230447,2.1842956689355804,15,normal
0.9690711303638553,-3.401631445780659,2.0730814717619443,15,normal
2.2451473500858596,-3.3919024976487058,1.9781267624011032,15,normal
0.8264735221143185,-2.3012349964528305,1.9442421236648546,15,normal
1.687908292554531,-3.290474451413537,1.8820427441244232,15,normal
1.4743767987062388,-3.099858530859925,1.8147225781448002,15,normal
0.4445355438349736,-2.388349627083316,2.2109502123480205,15,normal
-0.9773407366294176,-2.371388711165392,2.137046242593712,15,normal
-3.440672382003481,-3.67657213819446,2.504867914407485,15,normal
0.5044776586270603,-3.542800454833825,2.018289887058337,15,normal
0.749241907875863,-3.129040611407429,1.7497455760156098,15,normal
-0.7950346228994722,-2.8553937496191,2.1596487261520765,15,normal
2.466593377189098,-3.128376979432183,1.9157555702087765,15,normal
-2.260068166403328,-3.07078972787824,2.144404966725439,15,normal
-0.24659154928941351,-2.83094726964878,2.2319226195632944,15,normal
3.4182128243180494,-2.8870118111744727,1.6639894855687958,15,normal
0.4763227349461845,-2.995248367060615,1.983186202189057,15,normal
2.1918397715514644,-3.2256619830344078,2.024025279539,15,normal
4.767315423060953,-3.5899705282868286,1.5808896426177053,15,normal
0.11942533231070396,-3.1605157900470804,2.20897387884752,15,normal
-0.4203544420297112,-2.383352857139046,2.087897359072712,15,normal
-0.794790333198965,-3.8206659682788624,1.9879392500897217,15,normal
3.9009834059549755,-3.387498170134159,1.7642834257718683,15,normal
0.47163968594145533,-2.694157342190372,1.9566013617068103,15,normal
0.6334001044299815,-2.7813624536639288,1.9426020205100722,15,normal
1.2558755867072504,-2.2604821118338587,1.9694398201228211,15,normal
4.7706346603649825,-1.5710996197756484,1.9025594167018693,15,normal
1.498538267614943,-3.5268187341054635,1.9663393918562528,15,normal
2.0874834450857955,-2.7049049380649954,1.7168149825596744,15,normal
3.535539043324203,-3.2583082785722044,1.897071883663784,15,normal
-1.4663368968694206,-2.732492549067573,2.256911791345242,15,normal
2.0469548156974047,-3.028806404636492,1.8595235304929167,15,normal
1.0147953537315317,-2.621731866434351,1.7714089445557115,15,normal
-2.1198404067474463,-1.909286689346962,2.4231067129520847,15,normal
5.136575725154154,-2.6815177746344445,1.7261174778978794,15,normal
3.9149400516264716,-3.205987099396547,1.768183853507662,15,normal
-2.6166018845771473,-1.6470885001096427,2.3682486610622773,15,normal
-2.525009951467995,-2.9287184999431375,2.182542282567186,15,normal
-0.4374316111423333,-2.3400865868449086,2.0250287987537714,15,normal
5.606498012621733,-3.0885603184659978,1.5201559429436446,15,normal
5.023656964215717,-3.3306493249546416,1.7430344740719192,15,normal
2.858590862436002,-2.3577580318999067,1.941047232094439,15,normal
2.616184218270964,-2.828685480137719,1.9738898563597858,15,normal
4.239870187744323,-2.835238498062447,1.791454937915379,15,normal
3.047125695044303,-3.38543940164968,1.9874051486822184,15,normal
0.6269224318675573,-3.5276310337970096,1.9064449625253461,15,normal
1.192575599451252,-2.8154478040068245,1.87059993121263,15,normal
1.7074008280595314,-2.479412113700804,2.0675613952664302,15,normal
-1.3276317511781521,-3.3201893879462028,1.9761572408478962,15,normal
3.838943836999969,-2.7855188796085955,1.8500846491259195,15,normal
-1.3809915222127893,-2.4093882507474227,2.3748400371077163,15,normal
0.013951588558788863,-3.088226832597083,2.0567494601489105,15,normal
-0.7968944053486744,-3.0920314159771727,2.036582781325077,15,normal
1.077797083161574,-3.3596328414604115,1.9893393693253074,15,normal
1.6714000054430649,-3.1937064687101655,1.9715931874651464,15,normal
0.7842281775412985,-2.2374830742905485,2.0600556356080926,15,normal
2.065745482693935,-2.8222965769170334,1.6510480112291561,15,normal
-2.582474686970797,-3.8392029078257117,2.177675321510173,15,normal
2.810036722419989,-3.2363479390279823,1.9045236543336506,15,normal
5.053445464921822,-4.1436043947562435,1.5769857108753453,15,normal
-2.3816645098444145,-3.107507637912368,2.116303081922451,15,normal
0.9593311306864707,-3.3040026100462807,2.169425126309312,15,normal
1.0945792578298006,-2.7331905301090478,2.1394243985340227,15,normal
-0.5949178875421204,-2.744447696458303,2.1350041832268265,15,normal
-1.229356494010998,-2.4184387137069066,2.1142829608899163,15,normal
-0.7305096400809727,-3.3852673078657025,2.099097030343266,15,normal
1.132714812322214,-3.087843551073481,2.0351386919637493,15,normal
-1.3491372245808904,-2.5666629140445956,2.1836148955760106,15,normal
-1.0935498069907954,-2.6414750586408458,1.9930522258955277,15,normal
1.6350539951163574,-3.635031764872923,2.2798933122944027,15,normal
2.931316526492735,-2.9969690299905873,1.948984923041721,15,normal
3.267056015443793,-2.84138293515039,1.8222072348626739,15,normal
3.868613016939251,-3.2249831468797314,1.8000360043051042,15,normal
3.6318903047969644,-3.2377585665683326,1.5777770788687446,15,normal
1.8464344831765982,-3.157512629349219,1.869741086622665,15,normal
-0.6239456349974182,-2.7310075566355834,2.1579905971900546,15,normal
0.3470293994309648,-3.265831988373616,2.0272649460785988,15,normal
2.7764520369996104,-3.3406072192821084,1.7876216461522825,15,normal
0.802079504447466,-2.2176563785098016,1.8729965353791567,15,normal
-4.501888030353101,-2.585384233877203,2.342755555190646,15,normal
1.859600584313307,-2.7390893552034563,1.8929306845799734,15,normal
4.367492411179763,-3.1309459161559032,2.05306853044776,15,normal
-3.8517106704335813,-2.7002670812464125,2.2190333669582327,15,normal
3.2647148606200247,-2.845008050394844,1.8999718827384668,15,normal
-0.04148286862658601,-2.977189988181856,2.139005143997801,15,normal
-1.0601469004647162,-2.5271881527362834,2.0397857504177477,15,normal
-0.220004655867875,-3.5237978545447652,2.066508390151996,15,normal
3.52367114279573,-2.746307637846698,1.7241185750776555,15,normal
1.4746344014957184,-3.5245952220034766,1.9826227363223254,15,normal
2.9533050178912874,-2.390313991673752,1.9050694403837594,15,normal
0.2383909838415872,-2.1901818760306644,2.1539149713265537,15,normal
1.2166489789213242,-3.718275743398411,1.9989984234678868,15,normal
3.7095222592187587,-3.6087218401156047,1.94045279276778,15,normal
-2.6586066984405146,-3.4042664953060124,2.2569407616458115,15,normal
1.3800621339440544,-3.538037565003189,1.7453647630220712,15,normal
1.4079418853281185,-1.847192209982111,2.1051204278674667,15,normal
0.8535954104408126,-2.8062731008018234,1.6772833934897613,15,normal
2.230267300788143,-2.908050321764491,1.8805572458580533,15,normal
2.176609900153648,-2.925350809936499,1.8519557025622526,15,normal
2.3156074993981948,-3.6131810477597224,1.8979753753224644,15,normal
-0.6460196030945795,-3.5689000765734686,2.069150977007471,15,normal
0.8429068655370653,-1.7642819902463613,1.993923152701131,15,normal
2.0027929917317335,-2.837845600030355,1.9434622563106345,15,normal
3.627332710069812,-2.6321143761378685,1.6636642372940418,15,normal
0.1012487253630252,-3.0629881794549383,1.8374078782921852,15,normal
-0.24058224356693403,-3.085660257052602,2.1598802919706825,15,normal
-0.6238135377899259,-2.7985140410925036,2.0904568212170207,15,normal
-1.232781457369462,-3.845062010146942,2.05881736564682,15,normal
-2.097534076484905,-3.0332714815855506,2.0811239682800022,15,normal
1.5695085423869202,-2.7449161806417757,2.072956829944927,15,normal
1.1354804159966547,-2.6734928465503014,2.1409813155549275,15,normal
3.26475012976445,-3.016801877297255,1.7325855737715012,15,normal
4.020646587093939,-2.63806772409885,1.851446737029526,15,normal
0.15653412141767964,-3.1197604876644762,2.021440312814347,15,normal
0.6677989464466703,-2.6812009750713854,2.108660053716074,15,normal
-1.5803767934812454,-2.670776183743518,2.031791325272345,15,normal
1.487726430470004,-3.0821942871019155,1.8860283515161838,15,normal
5.047899085176164,-2.067538671340572,1.9999746910035552,15,normal
2.1357005734667744,-3.009553639684089,1.851275510522414,15,normal
-1.4970544520077305,-2.436158453355679,2.232097157125209,15,normal
0.07698736961456687,-3.6093914475418143,2.056771606269801,15,normal
2.5609762460828627,-3.4203595605248256,1.816036840075546,15,normal
0.7751985518303806,-3.360325429828184,1.9269705804791548,15,normal
5.808630192954764,-3.0946845558946583,1.8042052445284433,15,normal
1.9217803160778797,-2.8922279262457673,1.9007246258442143,15,normal
2.2506945009349164,-2.5447028327699943,2.058028530034975,15,normal
-1.7193019460594572,-2.7246303351260575,2.2270398243208023,15,normal
3.786961315440866,-3.2481367931361014,1.7654052765407644,15,normal
-2.9910778829531144,-2.915347737757113,2.257989894509738,15,normal
5.638514204823997,-3.3423894640657186,1.7106370452996065,15,normal
0.7560239786195528,-3.0322391394587203,1.867330164060292,15,normal
2.300264387373521,-2.669634351435627,1.9658564103981222,15,normal
2.6672760089012124,-2.7554816453127424,1.8504941496895517,15,normal
1.1552541340491522,-3.1082016621648916,2.074484537097914,15,normal
2.375580496057328,-2.1981119799456517,1.6339216704993038,15,normal
1.6011913969990115,-2.324827757121989,2.0109146492419385,15,normal
2.9061807058895504,-4.017802779756582,1.8253348979230903,15,normal
2.901171623532979,-2.3435547700603063,1.7267043755579736,15,normal
1.5649661015393832,-3.7011545137069217,2.0783858253423473,15,normal
1.8896345201569829,-3.4807925724140483,1.887029753307574,15,normal
-1.7216209589621823,-2.6110700400019944,1.978694976720759,15,normal
-0.2118846897070341,-2.8192080877417447,2.232734603425132,15,normal
0.6127098807146458,-2.4588262952335675,1.983494146917851,15,normal
-2.378990864713234,-2.795272373529128,2.307241483604597,15,normal
-2.5098123848932157,-3.7036550302543323,2.2462365223859715,15,normal
0.3256843805454772,-3.264468760535927,2.1222417614540205,15,normal
0.0547083262643433,-3.176529848180272,2.023338466385772,15,normal
-2.4373560192120434,-3.0286293132022397,2.0066795652331813,15,normal
-0.9994581299585368,-3.1105066906921093,2.2061604612932104,15,normal
3.736487321447317,-3.262368568088628,1.9163900368831546,15,normal
0.702894399382747,-3.290641533637802,2.1511136662593016,15,normal
1.3377658006765492,-3.265644405187166,1.9235294664952782,15,normal
-0.27889957250693476,-3.946131865228353,2.4587059408099803,15,normal
-2.8530042169075127,-3.3261348087452243,2.201721385005492,15,normal
-1.2682651813980907,-3.038281407772012,1.9699054054283487,15,normal
3.946703799616368,-3.5639548932252394,1.6993109943978415,15,normal
-0.1849965129879827,-2.195957779644998,1.9387369169777307,15,normal
-0.7988994030278807,-3.4741533502104485,2.2037297083345013,15,normal
1.095682521387032,-2.2926707533101434,1.8419028100583792,15,normal
-0.6093958427048121,-2.8415400929889163,2.159602424251558,15,normal
0.09734426262349394,-3.791214394690412,1.9589454243305047,15,normal
0.2211554937412865,-2.5711575910500426,2.1589801868245897,15,normal
2.339613587128958,-2.842786167079876,1.7916728718586366,15,normal
2.8438736713463935,-2.236764289331479,1.6950109422766635,15,normal
2.3753391403984674,-3.1110769662650206,1.7171488940530173,15,normal
-0.07828311261511711,-2.5635353798791383,1.9589264622867388,15,normal
-2.4310992622926726,-3.303653558688806,2.349514315272024,15,normal
-0.022599808391162046,-2.902399918913827,2.139332398139294,15,normal
4.016291943539234,-3.453629878965553,1.6767523279419052,15,normal
2.4599657501052388,-2.8848851890489136,1.952271633638437,15,normal
5.2658115578814915,-3.118055784420067,1.6541596630172077,15,normal
2.7908469657701533,-2.1950977828278417,1.8583226819295828,15,normal
2.4058011456782196,-2.558807155611227,1.8524036134794977,15,normal
2.991468834693318,-3.2705888648343553,1.9234874962111956,15,normal
1.3795581805909456,-2.069731367555357,2.0153662910477608,15,normal
0.22238384911755338,-3.189718428072194,2.1787029571164784,15,normal
1.0886206473524842,-3.0955975789791186,1.9543266417124183,15,normal
-0.8188897844687155,-2.730131301672599,2.111666098533261,15,normal
0.29029378729047783,-2.822280691275762,2.091521691796806,15,normal
3.4053168262489217,-2.813946069439646,1.8782434473924348,15,normal
-1.1444421780145855,-3.0034691384083128,2.2794716147608494,15,normal
-4.625594520205854,-3.3800672215643,2.322019778331538,15,normal
3.802731681318744,-2.886805188599521,1.8997572400702576,15,normal
0.08770263450259774,-3.0305397869419624,2.4014477935128524,15,normal
4.372650895961874,-2.628287648068657,1.718372968984574,15,normal
5.994552673048712,-2.972722016913606,1.578525480708072,15,normal
1.0498033321442435,-2.690934282116812,2.006591987762199,15,normal
1.2388892702251009,-2.459192617558725,2.1106686637822634,15,normal
-1.2487733380565482,-3.5050979741259827,2.1139379545758374,15,normal
0.18532584440214972,-3.074071059981372,2.0088975354134226,15,normal
3.398152670441226,-2.457820589269245,1.8123173716978824,15,normal
2.2709765305753526,-2.994895564146512,2.110576926553057,15,normal
1.6718980801893877,-3.2711581390754993,1.931050670404405,15,normal
2.4145330032476897,-3.5531747331257866,1.9518419293477773,15,normal
1.7290664753584588,-2.0450496818174395,1.838843551003231,15,normal
2.88063887184162,-2.473535412712135,1.8173671801290154,15,normal
-0.7804633813793309,-1.6994582951490926,2.2957748825505897,15,normal
0.5268694657737165,-3.873690736412579,2.079791608036491,15,normal
4.178353983431867,-2.163673216635023,1.8479578847655733,15,normal
-0.7413619491782093,-1.658019811122697,2.227892404341148,15,normal
2.1241048504606326,-3.1583808912130835,1.9354563734873653,15,normal
4.553321571652873,-2.837072823372852,1.9809362002762172,15,normal
-0.9155672840120912,-2.9127588513528164,1.9908542529232256,15,normal
4.797946635777418,-3.5890110612752895,1.6477284745296739,15,normal
2.2013042090865915,-2.5011423007870546,2.0390463052852645,15,normal
1.7797216948945997,-2.508013709504836,2.032200173910716,15,normal
1.695678896582025,-2.868007992403432,1.7682842553417255,15,normal
-1.1487037110637677,-3.4901810346224007,2.2973900373055534,15,normal
0.13259296098806317,-3.501953351520299,1.950338274154089,15,normal
0.30747552027871805,-4.2595053065830975,2.1850721083587406,15,normal
1.7148598305536593,-2.304222263537183,1.8543019529796572,15,normal
-1.6973495412371933,-3.4430446059941824,2.040586496307047,15,normal
-0.101925666490295,-2.8217436088557135,1.948309241351385,15,normal
-1.2407161638135762,-2.724526612634777,2.132247693042956,15,normal
3.0707875464973355,-2.0635503151997368,1.7201304057376214,15,normal
1.924808514248177,-2.9486831773601456,1.9816265136365527,15,normal
0.060206703364380054,-3.0174056139413934,2.025750392612194,15,normal
-0.13138295610250594,-3.0905961924679826,2.212676369593901,15,normal
-0.723113922172717,-2.9112086219713302,2.2023583108991267,15,normal
-1.798324399052174,-2.729629178140211,1.959974016911295,15,normal
1.1649318383840925,-3.2788865727210745,1.943100974984687,15,normal
6.5456851112346515,-3.7103193959673,1.6233419235040736,15,normal
0.7077926529392116,-2.666945366221594,1.9410996346684506,15,normal
2.6357825575433083,-4.1596240354564795,1.7222587209997746,15,normal
-3.162691162860607,-3.669288813343164,2.0902019829746754,15,normal
0.5342484399306597,-3.2864344189653023,2.0207952335568926,15,normal
0.8815473671848668,-3.6451351596831114,2.094788084522972,15,normal
4.362008070754605,-3.175548877008664,1.7748786153518514,15,normal
0.7075815065974294,-2.9890842772869206,1.9984531073941827,15,normal
1.149593920159114,-3.5958246609448272,1.7871699499348663,15,normal
1.758068149972639,-2.9561485753899315,1.9377266914192466,15,normal
0.9881088804294187,-2.3107560378484266,2.044662871043157,15,normal
4.1349642377373925,-3.436644177085053,2.0060654669525237,15,normal
-0.9666926828085178,-3.0210274012658322,2.1996504174354747,15,normal
-1.0016791124253697,-3.232229649179112,2.308029498881001,15,normal
5.82606586117752,-3.3662014054593827,1.6858054647664384,15,normal
-1.717275971966763,-2.572007514742725,2.2975767447037287,15,normal
-3.1456308893975904,-3.1062223010289114,2.385621796192087,15,normal
1.3410509394436807,-2.78001123952817,2.173396974835468,15,normal
4.957228626598699,-2.92549842656899,1.567880539252152,15,normal
-2.154389979994638,-3.4427785661172425,2.203346991154277,15,normal
-0.4419294708827137,-3.7778844555711273,2.0150431281677466,15,normal
2.110293498565657,-2.6291612483967164,1.9565857532906918,15,normal
-2.9171103332633974,-3.5020816032003648,2.234382500675065,15,normal
-0.26525164016466407,-2.1918829093057477,2.0843746740913973,15,normal
1.6806845240919719,-2.9644835819287794,1.9023425664206686,15,normal
1.4112189433112297,-3.580271375155149,1.8095867808935013,15,normal
5.36726161713405,-3.695089354913132,1.63094305431941,15,normal
2.7686723655047043,-2.0332204600159307,2.0356789807975977,15,normal
-1.0340669884743485,-3.1901484643587033,2.06445658066684,15,normal
-1.6149526892037955,-2.610706517007955,2.2413826258097034,15,normal
3.744404965107336,-2.8996723057431706,2.0515388259259133,15,normal
8.233497044227647,-1.766302336158073,1.7403163845471192,15,normal
0.05476945107194853,-2.9070950798339674,2.0045932500997115,15,normal
1.4493805415977143,-2.9114885823098087,2.0791791403938573,15,normal
-0.10001892096132403,-3.2701437940826508,1.8672536901448882,15,normal
-0.7353651427676711,-2.1762517650062425,2.085114465887824,15,normal
0.11449961814743226,-3.5121845855747096,2.1072204883266297,15,normal
0.2539006881772936,-3.2556548723907044,1.8974169461374935,15,normal
0.21751223305121714,-2.9602307188255974,2.069757036718359,15,normal
-0.7244807621836118,-3.0732718684145968,1.8951650563663076,15,normal
-0.700964596944758,-2.953002895600867,2.167370085824601,15,normal
-0.630745650775197,-2.708765538745158,2.129776774952858,15,normal
0.7208450740771335,-3.084843946827366,2.0203483094080643,15,normal
-1.468944558819221,-2.988505978181692,2.119082292394496,15,normal
-2.164810712317355,-3.2802909698861944,2.16894122313541,15,normal
0.7895565615980797,-2.919112127009048,1.8634739764481725,15,normal
-1.2436849861914392,-2.4849307099236,2.206474428623062,15,normal
1.0443781679982154,-3.8883455897875354,1.9149620095693438,15,normal
-0.09868214396527808,-3.050396700501879,2.0640477045577037,15,normal
-1.2689002600515864,-2.4362043642784093,2.0711528827401144,15,normal
1.9977124727294662,-3.4097374970149987,2.0416238610043727,15,normal
-2.4118189182309115,-3.7733600465834893,2.0700618104779904,15,normal
1.6573374856956793,-3.8965553327093723,2.0284585336899004,15,normal
-6.099406308984213,-2.5241946806951234,2.2390980651265338,15,normal
0.8904229106055122,-3.0513220049810337,1.9092016566459555,15,normal
1.7947342755089017,-3.2725271750006635,1.7977253013839194,15,normal
0.8809645717524286,-3.216240268019694,1.9187148010246848,15,normal
-0.21462559639220546,-2.7811107230738896,2.264044186069359,15,normal
-1.6568159966461384,-2.4342285943693005,2.0668050584123483,15,normal
3.881002873614001,-2.791519267332511,1.8121216185300701,15,normal
-2.1981067491094723,-3.4580282494930543,2.290197878626003,15,normal
0.9310841711586453,-2.5082394973239275,1.9231885410426277,15,normal
2.3158761708309705,-2.4836194909154146,2.0561494882237317,15,normal
0.8433851403150143,-3.5119466664563315,1.9286125565559376,15,normal
2.092265073898514,-2.698917326045074,2.0811799905168966,15,normal
1.296306333289977,-3.8206843212959845,2.083233277630008,15,normal
2.7761353051412976,-3.424637219099474,1.96714415915792,15,normal
1.8615991086099994,-2.1660951388579504,1.6979346927018337,15,normal
1.5080401526469709,-1.9836894502326259,1.992007008634415,15,normal
-0.3484768663542339,-2.8774054974296353,2.210369337412975,15,normal
8.08246419787274,-3.5921253866816154,1.3065206468627864,15,normal
2.577869510268061,-3.4725348256543613,2.0277193099247235,15,normal
6.825806568255312,-3.5116418702582117,1.602220186811942,15,normal
-1.5502131262313754,-2.225110389377978,2.0570493803008403,15,normal
1.095631718666871,-2.982429707207912,2.082553132102551,15,normal
0.0075249674299744385,-3.2310882905677376,2.269540375685242,15,normal
-1.0826323214353035,-3.0675729550811437,2.2748111721181954,15,normal
-2.2598867743254,-3.238330363631475,2.354906410193381,15,normal
2.360823035772041,-2.5281290557314544,2.1375322487843946,15,normal
4.352943123714095,-2.9025547126248776,1.8009000860299498,15,normal
0.5566173844142841,-3.221550622742953,1.8614020989042368,15,normal
0.427044326253168,-3.107448359697682,2.01900120477595,15,normal
2.044797478305279,-2.673417448747385,1.9475027059797312,15,normal
-2.9508412475760273,-2.705389217851558,2.366329142781891,15,normal
3.766049283909121,-2.8677756170830753,1.7197536110258775,15,normal
-1.9326880117601146,-2.805999892048455,1.991928085195378,15,normal
-0.4350088892111956,-2.8763766889921776,2.2733444866190125,15,normal
0.9571038434393739,-2.5039708836036736,2.1705859172102318,15,normal
2.748674189202916,-3.08283088850045,2.1245004198548427,15,normal
-0.44479814337659596,-2.5424431366906233,2.1624731295701785,15,normal
1.9010669353888887,-2.2413025899882117,1.8472026221111357,15,normal
-1.5092603068675374,-3.758220154893219,2.211763859559138,15,normal
1.4546408550023537,-3.028900139570908,1.9126997032883308,15,normal
0.030751657664209286,-2.3321056041726815,2.0114427266897414,15,normal
-0.2595394223864931,-2.9175954830784874,2.193685843992407,15,normal
0.532314406565191,-3.7558815153792864,2.038082928721354,15,normal
4.724091647530937,-2.6222447681862127,1.7221702194698143,15,normal
-1.6052430359287073,-3.492741493755615,2.1759925986230173,15,normal
-0.843009537766668,-2.599771043471923,2.067870654668357,15,normal
0.42373191161734547,-3.2352188237552104,2.1594254985483854,15,normal
0.7747472371123334,-3.4681526336200394,2.1881888972741885,15,normal
5.591608426286769,-3.5870514848857664,1.5548983077410556,15,normal
3.7275084905862164,-3.5557151810468266,1.7381607798851855,15,normal
0.27092811603048617,-2.965560481682201,2.0283508566169566,15,normal
5.498952911361163,-3.6079964219924467,1.79395257461185,15,normal
1.7077692769270603,-2.7362549807673373,1.9849523607252089,15,normal
3.4293605755240977,-3.7310285739137816,1.6950227871790764,15,normal
-1.4440512006933834,-2.8536644227868417,1.9574125672947342,15,normal
-0.6849784075729999,-2.8512628340718464,2.1498373177913708,15,normal
-3.475831431773589,-2.5740349535097473,2.298407392707545,15,normal
-0.6665282821411265,-3.5245069806378746,2.1359173591462874,15,normal
-0.9397030774752881,-3.6059526462913225,2.139422389729244,15,normal
-3.9536830231860534,-2.82967981935996,2.239640924936223,15,normal
-4.4717380143696825,-3.226591624891438,2.2407830271260614,15,normal
2.436401930950275,-3.110494705629262,2.042679195320757,15,normal
-2.9875839209276975,-2.7945515636196565,2.2766699313760483,15,normal
-0.7567344483854019,-2.4137449297296487,2.0514047696358118,15,normal
0.9888937166141876,-2.6659847043766827,2.061004636004352,15,normal
1.21357057801657,-3.456755995156284,2.082795615819415,15,normal
1.3812298237571992,-2.3927961037197787,1.8639423523481877,15,normal
-1.5665194592289637,-3.1304304656726227,2.121116792282705,15,normal
0.35684455944591775,-2.307329514339904,2.0491935271213313,15,normal
2.5834961445142213,-3.589222483195809,1.9108498771771667,15,normal
0.44269760747151476,-2.3006204767717313,2.142909107414563,15,normal
0.0895714745144276,-2.7288109765673783,2.1518914644797786,15,normal
-0.391738832718177,-3.300892899219959,2.160960583406477,15,normal
1.3589634495853014,-2.802807099774701,1.829831887533963,15,normal
-0.8512784944960483,-3.016432907748379,2.3415468491980516,15,normal
-1.9500652841472783,-2.3172088260090473,2.105696701336994,15,normal
2.430821990405656,-4.019033911610268,1.948638052699227,15,normal
0.9067297510078725,-2.9587736433162233,2.1085953051027406,15,normal
4.629346850846068,-2.96679366843562,1.8591811139344876,15,normal
4.740356129328255,-2.846806656549434,1.6609724497860556,15,normal
2.518643981787864,-3.1145807262321683,2.0089137419282155,15,normal
1.5428693935920545,-3.7807440155480507,1.9935302276664317,15,normal
2.123054975484763,-3.0074488500422873,2.0706284870811706,15,normal
0.3559234446886774,-4.54906710767392,2.3092804033215923,15,normal
1.4237373937999578,-3.4310040265449886,1.8562519607444505,15,normal
5.808897183779877,-3.3454444998345685,1.9783759327943775,15,normal
3.2416768579941335,-2.930340938697347,1.8757974168720577,15,normal
2.9010513761542702,-2.7574468782187886,1.8166876094147466,15,normal
-3.776778196434454,-3.5482815584156864,2.179315731492638,15,normal
1.141504146940815,-2.548296972792875,2.0666146860904475,15,normal
-0.20389912066831561,-2.606667674276921,1.9134689155452762,15,normal
-3.8806624002362415,-2.3561248883018315,2.3226400005755274,15,normal
0.746907132776891,-2.2005885353349863,2.0737576618387914,15,normal
2.306434910038271,-2.640312478587279,1.8279329274617369,15,normal
-2.0529223715529623,-2.7848123952558463,2.113379285056838,15,normal
0.4325740754008154,-3.8158808969220637,2.100104899173099,15,normal
-1.4480274346315267,-2.7753231472806914,2.077280930474995,15,normal
3.7081050353362723,-3.7744979204431073,1.8619397744201434,15,normal
1.4676670156809561,-1.9608471489409847,2.142872654016685,15,normal
0.6331003463225287,-3.202918284648371,2.1074613984695962,15,normal
0.6207612329687744,-3.5849446694467773,2.0534740905111355,15,normal
-1.4726062277088654,-2.4520243082513855,2.3844731028866173,15,normal
-1.289530613022368,-2.8976851623373245,2.007133297274379,15,normal
-0.09413956103701926,-2.445846182449331,1.9980315042398307,15,normal
-1.6363486078066856,-3.7595406906281768,2.2248821308734947,15,normal
1.5071462935359587,-2.732029426016584,2.0638242932619915,15,normal
0.10602456585475628,-2.3934256273641794,2.0595858536275875,15,normal
-1.4064289992313093,-3.268112404841515,2.1294150813471306,15,normal
2.3645273585907263,-2.919467415263738,2.130938213801599,15,normal
-1.3503883222963955,-3.968991707418871,2.027953137336553,15,normal
5.6500179458448105,-2.922000167716799,1.709977457608605,15,normal
2.9385180937777573,-3.401989538183682,1.8000759308735848,15,normal
0.5103670891754422,-3.0401545705677653,2.1366680113534535,15,normal
1.1859570222218978,-2.2560175384711068,2.0112358806703736,15,normal
